id,namespace,artifact,behavior,target,proof,phase,redline,status,disposition
COMP-ui-MapWithRadius-packages/ui/src/components/molecules/MapWithRadius.tsx,components,packages/ui/src/components/molecules/MapWithRadius.tsx:1,,,,,0,MAPPED,
COMP-ui-MessageThread-packages/ui/src/components/molecules/MessageThread.tsx,components,packages/ui/src/components/molecules/MessageThread.tsx:1,,,,,0,MAPPED,
COMP-ui-MobilePicker-packages/ui/src/components/molecules/MobilePicker.tsx,components,packages/ui/src/components/molecules/MobilePicker.tsx:1,,,,,0,MAPPED,
COMP-ui-NomadicScene-packages/ui/src/components/NomadicScene.tsx,components,packages/ui/src/components/NomadicScene.tsx:1,,,,,0,MAPPED,
COMP-ui-OTPModal-packages/ui/src/components/client/OTPModal.tsx,components,packages/ui/src/components/client/OTPModal.tsx:1,,,,,0,MAPPED,
COMP-ui-OrderCard-packages/ui/src/components/admin/OrderCard.tsx,components,packages/ui/src/components/admin/OrderCard.tsx:1,,,,,0,MAPPED,
COMP-ui-OrderProgress-packages/ui/src/components/client/OrderProgress.tsx,components,packages/ui/src/components/client/OrderProgress.tsx:1,,,,,0,MAPPED,
COMP-ui-PaperIllustration-packages/ui/src/components/PaperIllustration.tsx,components,packages/ui/src/components/PaperIllustration.tsx:1,,,,,0,MAPPED,
COMP-ui-Pressable-packages/ui/src/components/molecules/Pressable.tsx,components,packages/ui/src/components/molecules/Pressable.tsx:1,,,,,0,MAPPED,
COMP-ui-PriceDisplay-packages/ui/src/components/atoms/PriceDisplay.tsx,components,packages/ui/src/components/atoms/PriceDisplay.tsx:1,,,,,0,MAPPED,
COMP-ui-ProductCard-packages/ui/src/components/client/ProductCard.tsx,components,packages/ui/src/components/client/ProductCard.tsx:1,,,,,0,MAPPED,
COMP-ui-PullToRefreshIndicator-packages/ui/src/components/molecules/PullToRefreshIndicator.tsx,components,packages/ui/src/components/molecules/PullToRefreshIndicator.tsx:1,,,,,0,MAPPED,
COMP-ui-ResponsiveDialog-packages/ui/src/components/molecules/ResponsiveDialog.tsx,components,packages/ui/src/components/molecules/ResponsiveDialog.tsx:1,,,,,0,MAPPED,
COMP-ui-SearchInput-packages/ui/src/components/atoms/SearchInput.tsx,components,packages/ui/src/components/atoms/SearchInput.tsx:1,,,,,0,MAPPED,
COMP-ui-SegmentedControl-packages/ui/src/components/atoms/SegmentedControl.tsx,components,packages/ui/src/components/atoms/SegmentedControl.tsx:1,,,,,0,MAPPED,
COMP-ui-Select-packages/ui/src/components/atoms/Select.tsx,components,packages/ui/src/components/atoms/Select.tsx:1,,,,,0,MAPPED,
COMP-ui-ShortcutsHelp-packages/ui/src/components/organisms/ShortcutsHelp.tsx,components,packages/ui/src/components/organisms/ShortcutsHelp.tsx:1,,,,,0,MAPPED,
COMP-ui-StateChip-packages/ui/src/components/client/StateChip.tsx,components,packages/ui/src/components/client/StateChip.tsx:1,,,,,0,MAPPED,
COMP-ui-Status-packages/ui/src/components/Status.tsx,components,packages/ui/src/components/Status.tsx:1,,,,,0,MAPPED,
COMP-ui-StickyActionBar-packages/ui/src/components/molecules/StickyActionBar.tsx,components,packages/ui/src/components/molecules/StickyActionBar.tsx:1,,,,,0,MAPPED,
COMP-ui-SunlightToggle-packages/ui/src/components/atoms/SunlightToggle.tsx,components,packages/ui/src/components/atoms/SunlightToggle.tsx:1,,,,,0,MAPPED,
COMP-ui-SwipeToComplete-packages/ui/src/components/courier/SwipeToComplete.tsx,components,packages/ui/src/components/courier/SwipeToComplete.tsx:1,,,,,0,MAPPED,
COMP-ui-TaskCard-packages/ui/src/components/courier/TaskCard.tsx,components,packages/ui/src/components/courier/TaskCard.tsx:1,,,,,0,MAPPED,
COMP-ui-Textarea-packages/ui/src/components/atoms/Textarea.tsx,components,packages/ui/src/components/atoms/Textarea.tsx:1,,,,,0,MAPPED,
COMP-ui-ThemeProvider-packages/ui/src/theme/ThemeProvider.tsx,components,packages/ui/src/theme/ThemeProvider.tsx:1,,,,,0,MAPPED,
COMP-ui-Toast-packages/ui/src/components/molecules/Toast.tsx,components,packages/ui/src/components/molecules/Toast.tsx:1,,,,,0,MAPPED,
COMP-ui-Toggle-packages/ui/src/components/admin/Toggle.tsx,components,packages/ui/src/components/admin/Toggle.tsx:1,,,,,0,MAPPED,
COMP-ui-TourHint-packages/ui/src/components/molecules/TourHint.tsx,components,packages/ui/src/components/molecules/TourHint.tsx:1,,,,,0,MAPPED,
COMP-ui-UndoRedoButtons-packages/ui/src/components/molecules/UndoRedoButtons.tsx,components,packages/ui/src/components/molecules/UndoRedoButtons.tsx:1,,,,,0,MAPPED,
COMP-ui-sound-prefs-packages/ui/src/lib/sound-prefs.tsx,components,packages/ui/src/lib/sound-prefs.tsx:1,,,,,0,MAPPED,
COMP-web-AccessRequestForm-apps/web/src/components/AccessRequestForm.tsx,components,apps/web/src/components/AccessRequestForm.tsx:1,,,,,0,MAPPED,
COMP-web-AdminCommandCenter-apps/web/src/components/admin/AdminCommandCenter.tsx,components,apps/web/src/components/admin/AdminCommandCenter.tsx:1,,,,,0,MAPPED,
COMP-web-DishStats-apps/web/src/components/client/DishStats.tsx,components,apps/web/src/components/client/DishStats.tsx:1,,,,,0,MAPPED,
COMP-web-InstallPrompt-apps/web/src/components/pwa/InstallPrompt.tsx,components,apps/web/src/components/pwa/InstallPrompt.tsx:1,,,,,0,MAPPED,
COMP-web-MediaGallery-apps/web/src/components/media/MediaGallery.tsx,components,apps/web/src/components/media/MediaGallery.tsx:1,,,,,0,MAPPED,
COMP-web-MediaManager-apps/web/src/components/admin/MediaManager.tsx,components,apps/web/src/components/admin/MediaManager.tsx:1,,,,,0,MAPPED,
COMP-web-MediaRenderer-apps/web/src/components/media/MediaRenderer.tsx,components,apps/web/src/components/media/MediaRenderer.tsx:1,,,,,0,MAPPED,
COMP-web-RevealOverlay-apps/web/src/components/media/RevealOverlay.tsx,components,apps/web/src/components/media/RevealOverlay.tsx:1,,,,,0,MAPPED,
COMP-web-SpinViewer-apps/web/src/components/media/SpinViewer.tsx,components,apps/web/src/components/media/SpinViewer.tsx:1,,,,,0,MAPPED,
COMP-web-StylizedMap-apps/web/src/components/client/StylizedMap.tsx,components,apps/web/src/components/client/StylizedMap.tsx:1,,,,,0,MAPPED,
COMP-web-VideoClip-apps/web/src/components/media/VideoClip.tsx,components,apps/web/src/components/media/VideoClip.tsx:1,,,,,0,MAPPED,
ERR-ACTIVE_DELIVERY_EXISTS,error-codes,apps/api/src/routes/courier/shifts.ts:142,,,,,0,MAPPED,
ERR-ASSIGNMENT_NOT_FOUND_OR_INVALID_STATUS,error-codes,apps/api/src/routes/courier/assignments.ts:441,,,,,0,MAPPED,
ERR-ASSIGNMENT_NOT_FOUND_OR_NOT_ACCEPTED,error-codes,apps/api/src/routes/courier/assignments.ts:260,,,,,0,MAPPED,
ERR-ASSIGNMENT_NOT_FOUND_OR_NOT_ASSIGNED,error-codes,apps/api/src/routes/courier/assignments.ts:199,,,,,0,MAPPED,
ERR-ASSIGNMENT_NOT_FOUND_OR_NOT_OFFERED,error-codes,apps/api/src/routes/courier/assignments.ts:551,,,,,0,MAPPED,
ERR-ASSIGNMENT_NOT_FOUND_OR_NOT_PICKED_UP,error-codes,apps/api/src/routes/courier/assignments.ts:330,,,,,0,MAPPED,
ERR-CANCEL_NOT_ALLOWED_STATUS,error-codes,apps/api/src/routes/customer/orders.ts:297,,,,,0,MAPPED,
ERR-CANCEL_WINDOW_EXPIRED,error-codes,apps/api/src/routes/courier/assignments.ts:449,,,,,0,MAPPED,
ERR-CANNOT_GO_OFFLINE_WITH_ACTIVE_ORDER,error-codes,apps/api/src/routes/courier/shifts.ts:214,,,,,0,MAPPED,
ERR-CASH_AMOUNT_TOO_LOW,error-codes,apps/api/src/routes/orders.ts:534,,,,,0,MAPPED,
ERR-CATEGORY_NOT_EMPTY,error-codes,apps/api/src/routes/owner/categories.ts:179,,,,,0,MAPPED,
ERR-CONFLICT,error-codes,apps/api/src/routes/owner/dashboard.ts:238,,,,,0,MAPPED,
ERR-COURIER_DEACTIVATED,error-codes,apps/api/src/routes/courier/auth.ts:278,,,,,1,MAPPED,
ERR-DUPLICATE_KEY,error-codes,apps/api/src/routes/owner/menu-import.ts:575,,,,,0,MAPPED,
ERR-FILE_TOO_LARGE,error-codes,apps/api/src/routes/owner/menu-import.ts:43,,,,,0,MAPPED,
ERR-FK_VIOLATION,error-codes,apps/api/src/routes/owner/menu-import.ts:578,,,,,0,MAPPED,
ERR-FORBIDDEN,error-codes,apps/api/src/routes/couriers.ts:19,,,,,0,MAPPED,
ERR-GPS_OUT_OF_RANGE,error-codes,apps/api/src/routes/courier/shifts.ts:349,,,,,0,MAPPED,
ERR-GPS_REQUIRED,error-codes,apps/api/src/routes/courier/shifts.ts:258,,,,,0,MAPPED,
ERR-IDEMPOTENCY_CONFLICT,error-codes,apps/api/src/routes/orders.ts:712,,,,,0,MAPPED,
ERR-IDEMPOTENCY_KEY_REUSED,error-codes,apps/api/src/routes/orders.ts:399,,,,,0,MAPPED,
ERR-INTERNAL,error-codes,apps/api/src/routes/auth/local.ts:49,,,,,1,MAPPED,
ERR-INVALID_CODE,error-codes,apps/api/src/routes/courier/auth.ts:71,,,,,1,MAPPED,
ERR-INVALID_CREDENTIALS,error-codes,apps/api/src/routes/auth/local.ts:61,,,,,1,MAPPED,
ERR-INVALID_GROUP,error-codes,apps/api/src/routes/owner/products.ts:339,,,,,0,MAPPED,
ERR-INVALID_KEY,error-codes,apps/api/src/routes/spa-proxy.ts:166,,,,,0,MAPPED,
ERR-INVALID_MEDIA,error-codes,apps/api/src/routes/owner/product-media.ts:98,,,,,0,MAPPED,
ERR-INVALID_REFRESH_TOKEN,error-codes,apps/api/src/routes/courier/auth.ts:394,,,,,1,MAPPED,
ERR-INVALID_ROLE,error-codes,apps/api/src/routes/owner/courier-invites.ts:35,,,,,0,MAPPED,
ERR-INVALID_TOKEN,error-codes,apps/api/src/routes/customer/otp.ts:164,,,,,0,MAPPED,
ERR-INVALID_TRANSITION,error-codes,apps/api/src/routes/courier/shifts.ts:253,,,,,0,MAPPED,
ERR-INVITE_INVALID,error-codes,apps/api/src/routes/courier/auth.ts:62,,,,,1,MAPPED,
ERR-MISSING_COLUMN,error-codes,apps/api/src/routes/owner/menu-import.ts:584,,,,,0,MAPPED,
ERR-NOT_AUTHORIZED_FOR_LOCATION,error-codes,apps/api/src/routes/courier/auth.ts:291,,,,,1,MAPPED,
ERR-NOT_CASH_PAYMENT,error-codes,apps/api/src/routes/order-messages.ts:93,,,,,1,MAPPED,
ERR-NOT_DELIVERED,error-codes,apps/api/src/routes/customer/orders.ts:241,,,,,0,MAPPED,
ERR-NOT_FOUND,error-codes,apps/api/src/routes/auth.ts:38,,,,,1,MAPPED,
ERR-NOT_LEAVE_AT_DOOR,error-codes,apps/api/src/routes/order-messages.ts:87,,,,,0,MAPPED,
ERR-NOT_NULL,error-codes,apps/api/src/routes/owner/menu-import.ts:581,,,,,0,MAPPED,
ERR-NOT_PUBLISHED,error-codes,apps/api/src/routes/orders.ts:142,,,,,0,MAPPED,
ERR-NO_ACTIVE_SHIFT,error-codes,apps/api/src/routes/courier/shifts.ts:360,,,,,0,MAPPED,
ERR-NO_COURIER_ASSIGNED,error-codes,apps/api/src/routes/order-messages.ts:80,,,,,0,MAPPED,
ERR-NO_LOCATION_ASSIGNED,error-codes,apps/api/src/routes/courier/auth.ts:300,,,,,1,MAPPED,
ERR-NO_UPDATES,error-codes,apps/api/src/routes/owner/categories.ts:130,,,,,0,MAPPED,
ERR-ONBOARDING_INCOMPLETE,error-codes,apps/api/src/routes/owner/onboarding.ts:328,,,,,0,MAPPED,
ERR-OTP_EXPIRED,error-codes,apps/api/src/routes/customer/otp.ts:147,,,,,0,MAPPED,
ERR-OTP_LOCKOUT,error-codes,apps/api/src/routes/customer/otp.ts:153,,,,,0,MAPPED,
ERR-OTP_NOT_REQUIRED,error-codes,apps/api/src/routes/customer/otp.ts:51,,,,,0,MAPPED,
ERR-OTP_RATE_LIMIT,error-codes,apps/api/src/routes/customer/otp.ts:62,,,,,0,MAPPED,
ERR-OWNER_REVOKED,error-codes,apps/api/src/routes/auth.ts:300,,,,,1,MAPPED,
ERR-PRODUCT_NOT_FOUND,error-codes,apps/api/src/routes/orders.ts:432,,,,,0,MAPPED,
ERR-PRODUCT_UNAVAILABLE,error-codes,apps/api/src/routes/orders.ts:424,,,,,0,MAPPED,
ERR-RATE_LIMIT,error-codes,apps/api/src/routes/owner/gdpr.ts:128,,,,,1,MAPPED,
ERR-RATING_WINDOW_CLOSED,error-codes,apps/api/src/routes/customer/orders.ts:244,,,,,0,MAPPED,
ERR-REFRESH_EXPIRED,error-codes,apps/api/src/routes/courier/auth.ts:432,,,,,1,MAPPED,
ERR-REFRESH_REUSED,error-codes,apps/api/src/routes/courier/auth.ts:427,,,,,1,MAPPED,
ERR-SERVICE_UNAVAILABLE,error-codes,apps/api/src/routes/auth/local.ts:83,,,,,1,MAPPED,
ERR-SESSION_NOT_FOUND,error-codes,apps/api/src/routes/courier/auth.ts:407,,,,,1,MAPPED,
ERR-SLUG_TAKEN,error-codes,apps/api/src/routes/owner/onboarding.ts:70,,,,,0,MAPPED,
ERR-STEP_ALREADY_COMPLETED,error-codes,apps/api/src/routes/owner/onboarding.ts:276,,,,,0,MAPPED,
ERR-UNAUTHORIZED,error-codes,apps/api/src/routes/auth.ts:251,,,,,1,MAPPED,
ERR-UNKNOWN_PRESET,error-codes,apps/api/src/routes/order-messages.ts:47,,,,,0,MAPPED,
ERR-UNSUPPORTED_LOCALE,error-codes,apps/api/src/routes/owner/products.ts:229,,,,,0,MAPPED,
ERR-UNSUPPORTED_SOURCE,error-codes,apps/api/src/routes/owner/menu-import.ts:97,,,,,0,MAPPED,
ERR-UNSUPPORTED_TYPE,error-codes,apps/api/src/routes/owner/menu-import.ts:187,,,,,0,MAPPED,
ERR-VALIDATION_FAILED,error-codes,apps/api/src/routes/auth.ts:72,,,,,1,MAPPED,
ERR-VENUE_CLOSED,error-codes,apps/api/src/routes/orders.ts:155,,,,,0,MAPPED,
ERR-WRONG_AUTH_METHOD,error-codes,apps/api/src/routes/auth/local.ts:96,,,,,1,MAPPED,
PAGE-apps/web/src/main.tsx--L61,fe-routes,apps/web/src/main.tsx:61,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/-L50,fe-routes,apps/web/src/main.tsx:50,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/admin/-L58,fe-routes,apps/web/src/main.tsx:58,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/auth/callback-L54,fe-routes,apps/web/src/main.tsx:54,,,,,1,MAPPED,
PAGE-apps/web/src/main.tsx-/branding-preview/:slug/-L57,fe-routes,apps/web/src/main.tsx:57,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/claim-L55,fe-routes,apps/web/src/main.tsx:55,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/courier-invite/:inviteId-L60,fe-routes,apps/web/src/main.tsx:60,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/courier/-L59,fe-routes,apps/web/src/main.tsx:59,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/login-L52,fe-routes,apps/web/src/main.tsx:52,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/privacy-L53,fe-routes,apps/web/src/main.tsx:53,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/s/:slug/-L56,fe-routes,apps/web/src/main.tsx:56,,,,,0,MAPPED,
PAGE-apps/web/src/main.tsx-/start-L51,fe-routes,apps/web/src/main.tsx:51,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx--L279,fe-routes,apps/web/src/routes/AdminRoutes.tsx:279,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-/-L262,fe-routes,apps/web/src/routes/AdminRoutes.tsx:262,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-activation-L274,fe-routes,apps/web/src/routes/AdminRoutes.tsx:274,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-analytics-L270,fe-routes,apps/web/src/routes/AdminRoutes.tsx:270,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-branding-L268,fe-routes,apps/web/src/routes/AdminRoutes.tsx:268,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-couriers-L269,fe-routes,apps/web/src/routes/AdminRoutes.tsx:269,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-crm-L271,fe-routes,apps/web/src/routes/AdminRoutes.tsx:271,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-flow-test-L276,fe-routes,apps/web/src/routes/AdminRoutes.tsx:276,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-index-L263,fe-routes,apps/web/src/routes/AdminRoutes.tsx:263,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-login-L261,fe-routes,apps/web/src/routes/AdminRoutes.tsx:261,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-menu-L265,fe-routes,apps/web/src/routes/AdminRoutes.tsx:265,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-onboarding-L273,fe-routes,apps/web/src/routes/AdminRoutes.tsx:273,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-orders-L264,fe-routes,apps/web/src/routes/AdminRoutes.tsx:264,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-promotions-L267,fe-routes,apps/web/src/routes/AdminRoutes.tsx:267,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-settings-L272,fe-routes,apps/web/src/routes/AdminRoutes.tsx:272,,,,,0,MAPPED,
PAGE-apps/web/src/routes/AdminRoutes.tsx-supplies-L266,fe-routes,apps/web/src/routes/AdminRoutes.tsx:266,,,,,0,MAPPED,
PAGE-apps/web/src/routes/ClientRoutes.tsx-/-L18,fe-routes,apps/web/src/routes/ClientRoutes.tsx:18,,,,,0,MAPPED,
PAGE-apps/web/src/routes/ClientRoutes.tsx-checkout-L20,fe-routes,apps/web/src/routes/ClientRoutes.tsx:20,,,,,0,MAPPED,
PAGE-apps/web/src/routes/ClientRoutes.tsx-index-L19,fe-routes,apps/web/src/routes/ClientRoutes.tsx:19,,,,,0,MAPPED,
PAGE-apps/web/src/routes/ClientRoutes.tsx-order/:id-L21,fe-routes,apps/web/src/routes/ClientRoutes.tsx:21,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx--L98,fe-routes,apps/web/src/routes/CourierRoutes.tsx:98,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx-/-L90,fe-routes,apps/web/src/routes/CourierRoutes.tsx:90,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx-delivery/:id-L92,fe-routes,apps/web/src/routes/CourierRoutes.tsx:92,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx-earnings-L94,fe-routes,apps/web/src/routes/CourierRoutes.tsx:94,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx-history-L95,fe-routes,apps/web/src/routes/CourierRoutes.tsx:95,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx-index-L91,fe-routes,apps/web/src/routes/CourierRoutes.tsx:91,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx-login-L93,fe-routes,apps/web/src/routes/CourierRoutes.tsx:93,,,,,0,MAPPED,
PAGE-apps/web/src/routes/CourierRoutes.tsx-shift-L96,fe-routes,apps/web/src/routes/CourierRoutes.tsx:96,,,,,0,MAPPED,
KEY-accessRequest.consentLabel,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3053,,,,,0,MAPPED,
KEY-accessRequest.cta,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3036,,,,,0,MAPPED,
KEY-accessRequest.emailLabel,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3030,,,,,0,MAPPED,
KEY-accessRequest.emailPlaceholder,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3031,,,,,0,MAPPED,
KEY-accessRequest.err429,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3043,,,,,0,MAPPED,
KEY-accessRequest.errGeneric,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3048,,,,,0,MAPPED,
KEY-accessRequest.heading,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3020,,,,,0,MAPPED,
KEY-accessRequest.privacyLink,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3058,,,,,0,MAPPED,
KEY-accessRequest.sub,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3025,,,,,0,MAPPED,
KEY-accessRequest.submitting,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3037,,,,,0,MAPPED,
KEY-accessRequest.success,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3038,,,,,0,MAPPED,
KEY-activation.draft_badge,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:333,,,,,0,MAPPED,
KEY-activation.edit_item,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:340,,,,,0,MAPPED,
KEY-activation.gate_fulfillment,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:266,,,,,0,MAPPED,
KEY-activation.gate_fulfillment_hint,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:271,,,,,0,MAPPED,
KEY-activation.gate_menu,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:246,,,,,0,MAPPED,
KEY-activation.gate_menu_hint,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:251,,,,,0,MAPPED,
KEY-activation.gate_notifs,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:256,,,,,0,MAPPED,
KEY-activation.gate_notifs_hint,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:261,,,,,0,MAPPED,
KEY-activation.invalid_product,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:220,,,,,0,MAPPED,
KEY-activation.item_name,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:345,,,,,0,MAPPED,
KEY-activation.item_price,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:346,,,,,0,MAPPED,
KEY-activation.optional,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:306,,,,,0,MAPPED,
KEY-activation.pickup_failed,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:231,,,,,0,MAPPED,
KEY-activation.pickup_hint,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:301,,,,,0,MAPPED,
KEY-activation.pickup_toggle,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:296,,,,,0,MAPPED,
KEY-activation.preview_iframe_title,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3732,,,,,0,MAPPED,
KEY-activation.preview_load_failed,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3428,,,,,0,MAPPED,
KEY-activation.preview_unpublished_hint,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3438,,,,,0,MAPPED,
KEY-activation.preview_unpublished_title,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3433,,,,,0,MAPPED,
KEY-activation.publish,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:322,,,,,0,MAPPED,
KEY-activation.publish_failed,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:241,,,,,0,MAPPED,
KEY-activation.published_toast,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:236,,,,,0,MAPPED,
KEY-activation.publishing,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:321,,,,,0,MAPPED,
KEY-activation.save_failed,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:226,,,,,0,MAPPED,
KEY-activation.saved,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:225,,,,,0,MAPPED,
KEY-activation.still_needed,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:327,,,,,0,MAPPED,
KEY-activation.subtitle,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:291,,,,,0,MAPPED,
KEY-activation.subtitle_live,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:286,,,,,0,MAPPED,
KEY-activation.subtitle_live_v2,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3473,,,,,0,MAPPED,
KEY-activation.subtitle_v2,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:3468,,,,,0,MAPPED,
KEY-activation.tab_edit,i18n-keys,packages/ui/src/lib/i18n-catalog.ts:338,,,,,0,MAPPED,
